    1     1  -62.443341202074016
    2     1   -5.148686013967937
    2     2  -11.493286895384124
    3     1   -5.479348435375858
    3     2   -7.764083967434478
    3     3   -7.566111855673363
    4     1   -2.334008027109832
    4     2   -3.913400641594472
    4     3   -4.924311838444601
    4     4   -4.454855556236238
    5     1    0.000000000000000
    5     2    0.000000000000000
    5     3    0.000000000000000
    5     4    0.000000000000000
    5     5  -12.631387022154470
    6     1   -0.020719049153408
    6     2   -0.141299032159521
    6     3   -0.136175900891000
    6     4   -0.080641791381212
    6     5    0.000000000000000
    6     6  -12.603491710795005
    7     1    0.000000000000000
    7     2    0.000000000000000
    7     3    0.000000000000000
    7     4    0.000000000000000
    7     5    0.000000000000000
    7     6    0.000000000000000
    7     7  -12.559785818228587
    8     1    0.000000000000000
    8     2    0.000000000000000
    8     3    0.000000000000000
    8     4    0.000000000000000
    8     5   -4.290516207399067
    8     6    0.000000000000000
    8     7    0.000000000000000
    8     8   -5.397764305080775
    9     1   -0.002855047581157
    9     2   -0.092700999690553
    9     3   -0.219941410805119
    9     4   -0.203086177137088
    9     5    0.000000000000000
    9     6   -4.263098155905748
    9     7    0.000000000000000
    9     8    0.000000000000000
    9     9   -5.316647644033191
   10     1    0.000000000000000
   10     2    0.000000000000000
   10     3    0.000000000000000
   10     4    0.000000000000000
   10     5    0.000000000000000
   10     6    0.000000000000000
   10     7   -4.220140025863552
   10     8    0.000000000000000
   10     9    0.000000000000000
   10    10   -5.189555458991522
   11     1    0.000000000000000
   11     2    0.000000000000000
   11     3    0.000000000000000
   11     4    0.000000000000000
   11     5   -1.330289207310171
   11     6    0.000000000000000
   11     7    0.000000000000000
   11     8   -2.986701633084911
   11     9    0.000000000000000
   11    10    0.000000000000000
   11    11   -3.115719750003260
   12     1   -0.000715350646374
   12     2   -0.031831191420639
   12     3   -0.113611468231443
   12     4   -0.151252080063909
   12     5    0.000000000000000
   12     6   -1.319835033212680
   12     7    0.000000000000000
   12     8    0.000000000000000
   12     9   -2.939362864368799
   12    10    0.000000000000000
   12    11    0.000000000000000
   12    12   -3.076314830644038
   13     1    0.000000000000000
   13     2    0.000000000000000
   13     3    0.000000000000000
   13     4    0.000000000000000
   13     5    0.000000000000000
   13     6    0.000000000000000
   13     7   -1.303455613600270
   13     8    0.000000000000000
   13     9    0.000000000000000
   13    10   -2.865193298269629
   13    11    0.000000000000000
   13    12    0.000000000000000
   13    13   -3.014575882836307
   14     1    0.000000000000000
   14     2    0.000000000000000
   14     3    0.000000000000000
   14     4    0.000000000000000
   14     5   -0.151330664038555
   14     6    0.000000000000000
   14     7    0.000000000000000
   14     8   -0.243256847123464
   14     9    0.000000000000000
   14    10    0.000000000000000
   14    11   -0.106663404081497
   14    12    0.000000000000000
   14    13    0.000000000000000
   14    14   -7.170118575738829
   15     1    0.000000000000000
   15     2    0.000000000000000
   15     3    0.000000000000000
   15     4    0.000000000000000
   15     5    0.000000000000000
   15     6    0.000000000000000
   15     7   -0.090819101042308
   15     8    0.000000000000000
   15     9    0.000000000000000
   15    10   -0.114217428775326
   15    11    0.000000000000000
   15    12    0.000000000000000
   15    13   -0.047577055298509
   15    14    0.000000000000000
   15    15   -6.978616237598324
   16     1    0.000733226617943
   16     2    0.051244047423418
   16     3    0.098230786367502
   16     4    0.073155108402354
   16     5    0.000000000000000
   16     6    0.080565321589898
   16     7    0.000000000000000
   16     8    0.000000000000000
   16     9    0.125931891816114
   16    10    0.000000000000000
   16    11    0.000000000000000
   16    12    0.054936954808381
   16    13    0.000000000000000
   16    14    0.000000000000000
   16    15    0.000000000000000
   16    16   -7.010867781020853
   17     1    0.000000000000000
   17     2    0.000000000000000
   17     3    0.000000000000000
   17     4    0.000000000000000
   17     5    0.000000000000000
   17     6    0.000000000000000
   17     7    0.000000000000000
   17     8    0.000000000000000
   17     9    0.000000000000000
   17    10    0.000000000000000
   17    11    0.000000000000000
   17    12    0.000000000000000
   17    13    0.000000000000000
   17    14    0.000000000000000
   17    15    0.000000000000000
   17    16    0.000000000000000
   17    17   -7.011002571029966
   18     1   -0.000307237361412
   18     2   -0.021472332745689
   18     3   -0.041160763772725
   18     4   -0.030653527748950
   18     5    0.000000000000000
   18     6    0.079031667325582
   18     7    0.000000000000000
   18     8    0.000000000000000
   18     9    0.089081016570639
   18    10    0.000000000000000
   18    11    0.000000000000000
   18    12    0.036067248158244
   18    13    0.000000000000000
   18    14    0.000000000000000
   18    15    0.000000000000000
   18    16    0.034776184788373
   18    17    0.000000000000000
   18    18   -7.068481908556553
   19     1   -0.578598416328094
   19     2   -1.462994333286437
   19     3   -2.273641440521120
   19     4   -1.878832405802722
   19     5   -1.327836306152971
   19     6   -1.051142804677299
   19     7    0.000000000000000
   19     8   -2.440364109408319
   19     9   -1.927526137512562
   19    10    0.000000000000000
   19    11   -1.404985327753933
   19    12   -1.108469597321886
   19    13    0.000000000000000
   19    14   -1.871664342927097
   19    15    0.000000000000000
   19    16    1.116195023948699
   19    17    0.000000000000000
   19    18   -0.447906415290419
   19    19   -5.804792538886748
   20     1   -1.887961954889602
   20     2   -3.171682171085657
   20     3   -3.970867572591261
   20     4   -3.467051906154344
   20     5   -0.935618908030645
   20     6   -0.786045617165221
   20     7    0.000000000000000
   20     8   -1.869988984516358
   20     9   -1.575472895748437
   20    10    0.000000000000000
   20    11   -1.608368338415098
   20    12   -1.331589379471498
   20    13    0.000000000000000
   20    14   -0.464817809208748
   20    15    0.000000000000000
   20    16    0.314522266615548
   20    17    0.000000000000000
   20    18   -0.105136174495984
   20    19   -3.457615153455507
   20    20   -4.426442000192599
   21     1   -0.578598416328094
   21     2   -1.462994333286437
   21     3   -2.273641440521121
   21     4   -1.878832405802722
   21     5    1.327836306152971
   21     6   -1.051142804677299
   21     7    0.000000000000000
   21     8    2.440364109408319
   21     9   -1.927526137512562
   21    10    0.000000000000000
   21    11    1.404985327753933
   21    12   -1.108469597321886
   21    13    0.000000000000000
   21    14    1.871664342927097
   21    15    0.000000000000000
   21    16    1.116195023948700
   21    17    0.000000000000000
   21    18   -0.447906415290419
   21    19   -0.160401796355925
   21    20   -0.978610733647609
   21    21   -5.804792538886748
   22     1   -1.887961954889602
   22     2   -3.171682171085657
   22     3   -3.970867572591261
   22     4   -3.467051906154344
   22     5    0.935618908030645
   22     6   -0.786045617165221
   22     7    0.000000000000000
   22     8    1.869988984516358
   22     9   -1.575472895748437
   22    10    0.000000000000000
   22    11    1.608368338415098
   22    12   -1.331589379471498
   22    13    0.000000000000000
   22    14    0.464817809208748
   22    15    0.000000000000000
   22    16    0.314522266615548
   22    17    0.000000000000000
   22    18   -0.105136174495984
   22    19   -0.978610733647609
   22    20   -2.248142242654024
   22    21   -3.457615153455507
   22    22   -4.426442000192599
