    1     1     1     1    3.541948133222505
    2     1     1     1    0.576921286432551
    2     1     2     1    0.111888115070703
    2     2     1     1    0.854681762966415
    2     2     2     1    0.205283862651617
    2     2     2     2    0.624708799713339
    3     1     3     1    0.020296464709651
    3     2     3     1    0.030857748488400
    3     2     3     2    0.137996276062362
    3     3     1     1    0.852436078078990
    3     3     2     1    0.205335078720269
    3     3     2     2    0.624568371624206
    3     3     3     3    0.672832720521661
    4     1     4     1    0.020296464709651
    4     2     4     1    0.030857748488400
    4     2     4     2    0.137996276062362
    4     3     4     3    0.036268641432896
    4     4     1     1    0.852436078078990
    4     4     2     1    0.205335078720269
    4     4     2     2    0.624568371624206
    4     4     3     3    0.600295437655869
    4     4     4     4    0.672832720521661
    5     1     5     1    0.020296464709651
    5     2     5     1    0.030857748488400
    5     2     5     2    0.137996276062362
    5     3     5     3    0.036268641432896
    5     4     5     4    0.036268641432896
    5     5     1     1    0.852436078078990
    5     5     2     1    0.205335078720269
    5     5     2     2    0.624568371624206
    5     5     3     3    0.600295437655869
    5     5     4     4    0.600295437655869
    5     5     5     5    0.672832720521661
    6     1     1     1    0.000001593218241
    6     1     2     1    0.000000394321965
    6     1     2     2    0.000001313927648
    6     1     3     1    0.000000087628674
    6     1     3     2    0.000000517833679
    6     1     3     3    0.000001562847364
    6     1     4     4    0.000001187976841
    6     1     5     5    0.000001187976841
    6     1     6     1    0.000000000008724
    6     2     1     1    0.017505916926610
    6     2     2     1    0.004347802012414
    6     2     2     2    0.017219536998420
    6     2     3     1    0.000521907299223
    6     2     3     2    0.005579153019321
    6     2     3     3    0.019644059557944
    6     2     4     4    0.015992090906801
    6     2     5     5    0.015992090906801
    6     2     6     1    0.000000074834305
    6     2     6     2    0.003319244073546
    6     3     1     1    0.029055507255689
    6     3     2     1    0.007216280028192
    6     3     2     2    0.028575701687108
    6     3     3     1    0.000867773520903
    6     3     3     2    0.009269456525618
    6     3     3     3    0.032610355339821
    6     3     4     4    0.026533369464897
    6     3     5     5    0.026533369464897
    6     3     6     1    0.000000124549537
    6     3     6     2    0.005512722042645
    6     3     6     3    0.009156077309772
    6     4     4     1    0.000016921115281
    6     4     4     2    0.000176567613559
    6     4     4     3    0.000116959360454
    6     4     6     4    0.000021128383814
    6     5     5     1    0.000016921115281
    6     5     5     2    0.000176567613559
    6     5     5     3    0.000116959360454
    6     5     6     5    0.000021128383814
    6     6     1     1    0.391983147407152
    6     6     2     1    0.097353871278801
    6     6     2     2    0.388438889533273
    6     6     3     1    0.011040652024570
    6     6     3     2    0.122359053875416
    6     6     3     3    0.441070257696078
    6     6     4     4    0.361674500227435
    6     6     5     5    0.361674500227435
    6     6     6     1    0.000001593218241
    6     6     6     2    0.098882796504004
    6     6     6     3    0.164192057737269
    6     6     6     6    3.541948133222505
    7     1     1     1    0.098882796504004
    7     1     2     1    0.019053258666885
    7     1     2     2    0.034874568696036
    7     1     3     1    0.001180814531766
    7     1     3     2    0.002203896369777
    7     1     3     3    0.035095063907151
    7     1     4     4    0.034769989811781
    7     1     5     5    0.034769989811781
    7     1     6     1    0.000000074834305
    7     1     6     2    0.000784499819204
    7     1     6     3    0.001302227069681
    7     1     6     6    0.017505916926610
    7     1     7     1    0.003319244073546
    7     2     1     1    0.248076749135530
    7     2     2     1    0.060435816014197
    7     2     2     2    0.204153501208461
    7     2     3     1    0.005851779300266
    7     2     3     2    0.041297917690579
    7     2     3     3    0.213129057390075
    7     2     4     4    0.199567175479086
    7     2     5     5    0.199567175479086
    7     2     6     1    0.000000643142662
    7     2     6     2    0.010740108648983
    7     2     6     3    0.017823674906533
    7     2     6     6    0.248076749135530
    7     2     7     1    0.010740108648983
    7     2     7     2    0.089409129068983
    7     3     1     1    0.222502023471607
    7     3     2     1    0.054889492723142
    7     3     2     2    0.196648814473465
    7     3     3     1    0.010097163111272
    7     3     3     2    0.065168042748196
    7     3     3     3    0.214531382020938
    7     3     4     4    0.187598036458982
    7     3     5     5    0.187598036458982
    7     3     6     1    0.000000781053470
    7     3     6     2    0.013683957995925
    7     3     6     3    0.022712660392089
    7     3     6     6    0.317829390155249
    7     3     7     1    0.010136122431333
    7     3     7     2    0.099971580359101
    7     3     7     3    0.118756540121639
    7     4     4     1    0.006066690595442
    7     4     4     2    0.032706182804321
    7     4     4     3    0.008565503953587
    7     4     6     4    0.000154657945528
    7     4     7     4    0.011560761408931
    7     5     5     1    0.006066690595442
    7     5     5     2    0.032706182804321
    7     5     5     3    0.008565503953587
    7     5     6     5    0.000154657945528
    7     5     7     5    0.011560761408931
    7     6     1     1    0.097353871278801
    7     6     2     1    0.024179033136233
    7     6     2     2    0.096248604678159
    7     6     3     1    0.002742070901496
    7     6     3     2    0.030014513687502
    7     6     3     3    0.108920392470780
    7     6     4     4    0.089817819841085
    7     6     5     5    0.089817819841085
    7     6     6     1    0.000000394321965
    7     6     6     2    0.019053258666885
    7     6     6     3    0.031630907988343
    7     6     6     6    0.576921286432551
    7     6     7     1    0.004347802012414
    7     6     7     2    0.060435816014197
    7     6     7     3    0.076981408713184
    7     6     7     6    0.111888115070703
    7     7     1     1    0.388438889533273
    7     7     2     1    0.096248604678159
    7     7     2     2    0.372308481854200
    7     7     3     1    0.010141284110022
    7     7     3     2    0.098644394890178
    7     7     3     3    0.403975065188137
    7     7     4     4    0.356245139295582
    7     7     5     5    0.356245139295582
    7     7     6     1    0.000001313927648
    7     7     6     2    0.034874568696036
    7     7     6     3    0.057847784315950
    7     7     6     6    0.854681762966415
    7     7     7     1    0.017219536998420
    7     7     7     2    0.204153501208461
    7     7     7     3    0.247179913823434
    7     7     7     6    0.205283862651617
    7     7     7     7    0.624708799713339
    8     1     1     1   -0.164192057737269
    8     1     2     1   -0.031630907988343
    8     1     2     2   -0.057847784315950
    8     1     3     1   -0.001989274609053
    8     1     3     2   -0.003688365857989
    8     1     3     3   -0.058286690634928
    8     1     4     4   -0.057638091457740
    8     1     5     5   -0.057638091457740
    8     1     6     1   -0.000000124549537
    8     1     6     2   -0.001302227069681
    8     1     6     3   -0.002161636737900
    8     1     6     6   -0.029055507255689
    8     1     7     1   -0.005512722042645
    8     1     7     2   -0.017823674906533
    8     1     7     3   -0.016833479284379
    8     1     7     6   -0.007216280028192
    8     1     7     7   -0.028575701687108
    8     1     8     1    0.009156077309772
    8     2     1     1   -0.317829390155249
    8     2     2     1   -0.076981408713184
    8     2     2     2   -0.247179913823434
    8     2     3     1   -0.007576347278455
    8     2     3     2   -0.046117946768275
    8     2     3     3   -0.257126144449399
    8     2     4     4   -0.242106018009781
    8     2     5     5   -0.242106018009781
    8     2     6     1   -0.000000781053470
    8     2     6     2   -0.010136122431333
    8     2     6     3   -0.016833479284379
    8     2     6     6   -0.222502023471607
    8     2     7     1   -0.013683957995925
    8     2     7     2   -0.099971580359101
    8     2     7     3   -0.108527493881631
    8     2     7     6   -0.054889492723142
    8     2     7     7   -0.196648814473465
    8     2     8     1    0.022712660392089
