    1     1     1     1    4.785065404705503
    2     1     1     1    0.741380351973408
    2     1     2     1    0.136873385354388
    2     2     1     1    1.118946866342470
    2     2     2     1    0.256633394730974
    2     2     2     2    0.817206321526058
    3     1     3     1    0.024477412258099
    3     2     3     1    0.037808607416361
    3     2     3     2    0.180518392104632
    3     3     1     1    1.115813812152428
    3     3     2     1    0.256683985810103
    3     3     2     2    0.817022605320914
    3     3     3     3    0.880159093375045
    4     1     4     1    0.024477412258099
    4     2     4     1    0.037808607416361
    4     2     4     2    0.180518392104632
    4     3     4     3    0.047444445118384
    4     4     1     1    1.115813812152428
    4     4     2     1    0.256683985810103
    4     4     2     2    0.817022605320914
    4     4     3     3    0.785270203138277
    4     4     4     4    0.880159093375045
    5     1     5     1    0.024477412258099
    5     2     5     1    0.037808607416361
    5     2     5     2    0.180518392104632
    5     3     5     3    0.047444445118384
    5     4     5     4    0.047444445118384
    5     5     1     1    1.115813812152428
    5     5     2     1    0.256683985810103
    5     5     2     2    0.817022605320914
    5     5     3     3    0.785270203138277
    5     5     4     4    0.785270203138277
    5     5     5     5    0.880159093375045
    6     1     1     1    0.000002630966413
    6     1     2     1    0.000000609617429
    6     1     2     2    0.000001886789455
    6     1     3     3    0.000001733424813
    6     1     4     4    0.000001733424813
    6     1     5     1   -0.000000150329861
    6     1     5     2   -0.000000692289369
    6     1     5     5    0.000002190214529
    6     1     6     1    0.000000000010523
    6     2     1     1    0.019417457706891
    6     2     2     1    0.004596166116443
    6     2     2     2    0.019203077832154
    6     2     3     3    0.018034716514483
    6     2     4     4    0.018034716514483
    6     2     5     1   -0.000483124104501
    6     2     5     2   -0.005716817581015
    6     2     5     5    0.021505276746927
    6     2     6     1    0.000000064672821
    6     2     6     2    0.002952365056225
    6     3     3     1    0.000022149556938
    6     3     3     2    0.000254590534688
    6     3     5     3   -0.000157713210748
    6     3     6     3    0.000025753130130
    6     4     4     1    0.000022149556938
    6     4     4     2    0.000254590534688
    6     4     5     4   -0.000157713210748
    6     4     6     4    0.000025753130130
    6     5     1     1   -0.032300110579766
    6     5     2     1   -0.007645528408766
    6     5     2     2   -0.031946327831492
    6     5     3     3   -0.030004502630128
    6     5     4     4   -0.030004502630128
    6     5     5     1    0.000802387607598
    6     5     5     2    0.009497535606635
    6     5     5     5   -0.035773069737093
    6     5     6     1   -0.000000107569175
    6     5     6     2   -0.004934639055349
    6     5     6     5    0.008249211433615
    6     6     1     1    0.446843597093629
    6     6     2     1    0.105769638391704
    6     6     2     2    0.445270174832760
    6     6     3     3    0.420429262883981
    6     6     4     4    0.420429262883981
    6     6     5     1   -0.010141583883665
    6     6     5     2   -0.125025787403006
    6     6     5     5    0.494063804141521
    6     6     6     1    0.000001413372390
    6     6     6     2    0.091986930006484
    6     6     6     5   -0.154284390386702
    6     6     6     6    3.541948133222505
    7     1     1     1    0.124856287084943
    7     1     2     1    0.022856376595032
    7     1     2     2    0.042582461251716
    7     1     3     3    0.042513163881261
    7     1     4     4    0.042513163881261
    7     1     5     1   -0.001011400002941
    7     1     5     2   -0.001903434055163
    7     1     5     5    0.042726770963371
    7     1     6     1    0.000000109690184
    7     1     6     2    0.000791043930188
    7     1     6     5   -0.001315796672300
    7     1     6     6    0.018144126809705
    7     1     7     1    0.003862532883165
    7     2     1     1    0.310128217887181
    7     2     2     1    0.072048765923583
    7     2     2     2    0.254986794818242
    7     2     3     3    0.251273312148360
    7     2     4     4    0.251273312148360
    7     2     5     1   -0.005304952118102
    7     2     5     2   -0.041138760422559
    7     2     5     5    0.262169360170446
    7     2     6     1    0.000000736040173
    7     2     6     2    0.010386285238252
    7     2     6     5   -0.017286061009835
    7     2     6     6    0.246593816257878
    7     2     7     1    0.012247940645175
    7     2     7     2    0.098438233710682
    7     3     3     1    0.007603270478191
    7     3     3     2    0.045049925681190
    7     3     5     3   -0.009077944089557
    7     3     6     3    0.000196993860093
    7     3     7     3    0.015141572766824
    7     4     4     1    0.007603270478191
    7     4     4     2    0.045049925681190
    7     4     5     4   -0.009077944089557
    7     4     6     4    0.000196993860093
    7     4     7     4    0.015141572766824
    7     5     1     1   -0.225013758714004
    7     5     2     1   -0.052952780094236
    7     5     2     2   -0.200551006398715
    7     5     3     3   -0.192255224964980
    7     5     4     4   -0.192255224964980
    7     5     5     1    0.010586091408868
    7     5     5     2    0.071690382034843
    7     5     5     5   -0.216918348596743
    7     5     6     1   -0.000000760248677
    7     5     6     2   -0.011867672146635
    7     5     6     5    0.019756610116388
    7     5     6     6   -0.283746906570987
    7     5     7     1   -0.009361046362213
    7     5     7     2   -0.092710842129311
    7     5     7     5    0.098822160065953
    7     6     1     1    0.110979142889413
    7     6     2     1    0.026269191609202
    7     6     2     2    0.110369741003336
    7     6     3     3    0.104407220435633
    7     6     4     4    0.104407220435633
    7     6     5     1   -0.002518774128504
    7     6     5     2   -0.030688336676347
    7     6     5     5    0.122102262518936
    7     6     6     1    0.000000350860611
    7     6     6     2    0.017788002370533
    7     6     6     5   -0.029795748902175
    7     6     6     6    0.576921286432551
    7     6     7     1    0.004506313508367
    7     6     7     2    0.060146115078811
    7     6     7     5   -0.068630707387389
    7     6     7     6    0.111888115070703
    7     7     1     1    0.438285843538874
    7     7     2     1    0.103503647333053
    7     7     2     2    0.422964685772174
    7     7     3     3    0.409896993530489
    7     7     4     4    0.409896993530489
    7     7     5     1   -0.008776857188428
    7     7     5     2   -0.095482707602708
    7     7     5     5    0.448669160775420
    7     7     6     1    0.000001243377249
    7     7     6     2    0.032767117016049
    7     7     6     5   -0.054737617894287
    7     7     6     6    0.854681762966415
    7     7     7     1    0.017678985819461
    7     7     7     2    0.203421226016780
    7     7     7     5   -0.215565142195567
    7     7     7     6    0.205283862651617
    7     7     7     7    0.624708799713339
    8     1     3     1    0.000625850872056
    8     1     3     2    0.001181802406185
    8     1     5     3   -0.000148913825833
    8     1     6     3    0.000000932462162
    8     1     7     3    0.000260678355380
    8     1     8     1    0.000017661350541
    8     2     3     1    0.003463149036042
    8     2     3     2    0.027382777330594
    8     2     5     3   -0.008320293195567
    8     2     6     3    0.000273267985203
    8     2     7     3    0.011476642320877
    8     2     8     1    0.000128189954730
    8     2     8     2    0.010204357164675
    8     3     1     1    0.149505107598575
    8     3     2     1    0.035197358359453
    8     3     2     2    0.134045702075109
    8     3     3     3    0.139541623296191
    8     3     4     4    0.128201936810162
    8     3     5     1   -0.002240171786908
    8     3     5     2   -0.020401615219223
    8     3     5     5    0.134240439257686
    8     3     6     1    0.000000347115323
    8     3     6     2    0.005378588019578
    8     3     6     5   -0.008950787798369
    8     3     6     6    0.128143231739532
    8     3     7     1    0.005960927153370
    8     3     7     2    0.052734214677074
    8     3     7     5   -0.049170029780472
    8     3     7     6    0.031620629647483
    8     3     7     7    0.112961960861781
    8     3     8     3    0.030920691853931
    8     4     4     3    0.005669843243015
    8     4     8     4    0.001604990500287
    8     5     3     1   -0.002240171786908
    8     5     3     2   -0.020401615219222
    8     5     5     3    0.011708345690539
    8     5     6     3   -0.000383402312432
    8     5     7     3   -0.011203735220408
    8     5     8     1   -0.000095884546985
    8     5     8     2   -0.011245343143673
    8     5     8     5    0.013716148597912
    8     6     3     1    0.000325626780046
    8     6     3     2    0.003976072383325
    8     6     5     3   -0.002301570778668
    8     6     6     3    0.000653193737442
    8     6     7     3    0.003446200989354
    8     6     8     1    0.000013283124778
    8     6     8     2    0.005386102623984
    8     6     8     5   -0.007781301766531
    8     6     8     6    0.020296464709651
    8     7     3     1    0.003416880628238
    8     7     3     2    0.037853838030519
    8     7     5     3   -0.016696231684755
    8     7     6     3    0.001237249573715
    8     7     7     3    0.024317280603553
    8     7     8     1    0.000134039909822
    8     7     8     2    0.028263539776870
    8     7     8     5   -0.036312084459832
    8     7     8     6    0.030857748488400
    8     7     8     7    0.137996276062362
    8     8     1     1    0.402509981210609
    8     8     2     1    0.095269284554877
    8     8     2     2    0.398988975003150
    8     8     3     3    0.392277112130633
    8     8     4     4    0.382983769510977
    8     8     5     1   -0.007246495720002
    8     8     5     2   -0.087011638477111
    8     8     5     5    0.421246130901678
    8     8     6     1    0.000001116772618
    8     8     6     2    0.032592080876801
    8     8     6     5   -0.054425972629292
    8     8     6     6    0.852436078078990
    8     8     7     1    0.016225845743799
    8     8     7     2    0.196660907641240
    8     8     7     5   -0.209365429387780
    8     8     7     6    0.205335078720269
    8     8     7     7    0.624568371624206
    8     8     8     3    0.115207031578802
    8     8     8     8    0.672832720521661
    9     1     4     1    0.000625850872056
    9     1     4     2    0.001181802406185
    9     1     5     4   -0.000148913825833
    9     1     6     4    0.000000932462162
    9     1     7     4    0.000260678355380
    9     1     9     1    0.000017661350541
    9     2     4     1    0.003463149036042
    9     2     4     2    0.027382777330594
    9     2     5     4   -0.008320293195567
    9     2     6     4    0.000273267985203
    9     2     7     4    0.011476642320877
    9     2     9     1    0.000128189954730
    9     2     9     2    0.010204357164675
    9     3     4     3    0.005669843243015
